ID_encrypt,EnglishUse,Listening,Composition,Total,TestCalcLevel,Quarter
0x012A09F95101807404FF07E4364386A87576FE301ADEFDA48442010292D67902AD9DC61EA4ACB1CC1E66BD5403F94A0EA5E57FAB300E6FB2711F52ACC585805A87,NULL,NULL,NULL,0,NULL,2017Spring
0x01BDC08C21D9A5F0B0572C2E7B0A5ED07A6398FDC001E8D49E8D3BEB6D2899EB01F323D8AE52B1BB7536F0CFB2892EBC69D79EF8D74A97593C0CE69C3B4C60ED75,NULL,NULL,NULL,0,NULL,2017Spring
0x017972AEF7EC93C47E29218A15AC2B404CBF2BB3090E1D02019CD4C3B3E43E03D072E2EC95795EBF04695F31B93D9434F2C7F76A7F263DAFAD8C7E34F7DB6C4277,NULL,NULL,NULL,0,NULL,2017Spring
0x01E63DB5C5445901AFC1126ABF1F0957A0918E9362DC4B1EB519627D195FD2CB28B534241998CED85963465A173238A2F316C59DE2D3CA143208163C88570A851C,NULL,NULL,NULL,0,NULL,2017Spring
0x015844B264D701378F6942DC70F1DCE9A8BE94FCFD76D752C206742E3E9AA964D27EF4A70791C8DEE2DFAFE94548999E0082DE887D153246A47A9CB60C49831291,96,75,26,197,105,2017Spring
0x01B0A118017CAC5BB0B4CA423A06441BEBC95E7FEFCCE1198722717A752A15B9F0BF3DE58BDE21292183C4CB8648F94150D35A231860C747895EB8D4892B13089B,68,89,39,196,105,2017Spring
0x01D4759C9C6C93F5F3888D0E0C2FFE476D764220F4FCBC843B54070B7BE1C00CF114DC9659E38EA70E082E14B482A072BCB5BA0356F088706AB737CF1BBBBAEDB4,NULL,NULL,NULL,0,NULL,2017Spring
0x019BC58D954ADFCD12EB2E0FAFA95A663437570DE404DB09EE99B87273E1ED31C82C1703DC03BCF52C8A421FA897DA13F5558B72B83D3CB4A617F18C03C627175B,NULL,NULL,NULL,0,NULL,2017Spring
0x017CE9A84CA25CE1C466520586A452CA8D5E0402A597196FF7D91B424D3853FC9F2DAC78A8CC976695297379760DF1B70B412ADE9A0B05F35A52DC011C9F7392B0,NULL,NULL,NULL,0,NULL,2017Spring
0x01119F9CCE447E1602391AA272802F5BE0B838B7E5862BAD60BF0B77913C4D73B0C9A70470B3CFF589AD4F68D24C836C215E518130B7F27EA0410AFB00AA2EB44B,NULL,NULL,NULL,0,NULL,2017Spring
0x017E48CE3B55739683FF43BA9461A759D03CA65BE5E93864E8DE5478C169530499701A3EF6868D179ECB4D78D8582CD36791E634743FAB40EE81DE27396BB30BB5,94,82,33,209,106,2017Spring
0x01555D4BFFE1161DF7BF05F38A2CF3E34A2AB3162DE6791397B240AF06F4CC2A6165D53F9325CD412D40E96AA09F91B9A74B24325898FEC6E4D7E231B08EC72532,NULL,NULL,NULL,0,NULL,2017Spring
0x01EE6F7DD3524BDB64E1AF5A8DA805AAD4660472A06D7CC5DDB42DDDDB8FCF547E16FCCDE904610598FB2F0C82ABC1D5235328E8DCD5362DF71D04C2119E6F6E71,NULL,NULL,NULL,0,NULL,2017Spring
0x01BE992F11BFCBBD08E1E2A7B2BD5EA74B61D98EE6FB5FB58707E571B4B1F7145291FFACFE3F509A4184A694E1BCE62B07939B89BC9DF78D8A3E8B9C5D624B5B49,NULL,NULL,NULL,0,NULL,2017Spring
0x01F4AF0DFAF126C437C97CEEFA8477D6F0A24C07C32A9574E39D345B88F1F03918E22CF2EED26B02E9A829EB2A2FBA38DCE72B2156B0BB40B01B7357C15F8D0C42,NULL,NULL,NULL,0,NULL,2017Spring
0x01606E3AD68F19C59C54E56CBB00AB758BED6F8D65C013EE0B1070F6BCD604433F8A260F2CFB4295E1E2BDCAA2BA17C2B90E43FD5A5B14B714E9DB1ED86D7ABF6E,NULL,NULL,NULL,0,NULL,2017Spring
0x014D0D557D4CD16AD22C5D24F6A5446833D284153D14934E2894C83CA40E73445F5622ED8375E2DC528A448E0647E9F3BDAD657E3311D34F6F2E9235B3C6C5F652,NULL,NULL,NULL,0,NULL,2017Spring
0x017BC18EDF63DFA20CC274AF5BF1233994B243C4341C21773F3A8C2BA189751BE914A1FF5A118A55217BB1954102FC3119ACA07DF7D39C15898B1FFBEE64CDDCBF,NULL,NULL,NULL,0,NULL,2017Spring
0x01A412DA4079427A0788F88F3E6AC90E0EB226C31FA800A5AC46752693F6AA936C7CF72A766B7DE3E5616CF245CA529437FE4FD51330DA0BF3AC1DE8BA0D70E656,NULL,NULL,NULL,0,NULL,2017Spring
0x0178A8A04FFD2C16397FD9C1E8336B23CBAD0CBBDFAE6BAA53D33188A2005F2398567B14D6D7B4ED33AF836A711B692DEAB5CAB941CC4E8EF5F912301F1263BE74,NULL,NULL,NULL,0,NULL,2017Spring
0x013CDDFECB46A28D94950BC22314D4F14F30B0506B0955C807E7A3E9E1CB318D195655B0D0CB75BA00D9055A9CE0797CB8457C5D8187373E5631C3E0BA27BF601F,NULL,NULL,NULL,0,NULL,2017Spring
0x01A0D8D8C31D9AE1ED4E30F3BF9D7F2DB99ACBF843E2ECF509B72F9C4857CECC847FBB861BE5A283CC4E2DEDA3251A32E79F4DC07A97CB1F56C8699AC0848BFC20,NULL,NULL,NULL,0,NULL,2017Spring
0x013A12DC881CBB8BDC605EDCAF5211ACE3D3B8B5CCB151576BB9E7DCBB0152CE618236729DB1CA14C025692CB7362566084ECCE152BA5471E3AC84C136DB142E5A,NULL,NULL,NULL,0,NULL,2017Spring
0x01E4F17DFB304677BDE3B3170CFD101A60DE4523169109121A48E5856B400D3E238F4D64C4336204E52B04F4AFEC1FF387656ACC03DAE59382BEDCEA2FE0BAB105,NULL,NULL,NULL,0,NULL,2017Spring
0x013EE58E9CAC52EB892CFCCA93C73E989F96A3E4DD475DE3A098FBE9505195954AAD0624DEFA9CECCAF07BD659D7FBE2E3902B18699982A892D7074859335922C1,NULL,NULL,NULL,0,NULL,2017Spring
0x0179A7DD15344830262379A07C785A9271932D3CFD613FABE9A163B5FCCF554CB0739D73D355E2F3546526977B209F237C928020CCF53662AFEED8FB4F9C01C784,NULL,NULL,NULL,0,NULL,2017Spring
0x011E0AB67C31F70107C8F4EAC9022732740870E0B99E3D9E9581A7E6837F15BA970AECB23ED386A180C325CB7956F2A06916C4B35D5BFA9CE14DB929E6B1E4AB51,NULL,NULL,NULL,0,NULL,2017Spring
0x0169542D9991812034EFCA552133C5898966A2C1EEA767C57999C7A29CF1EC5787C78C246820F9C6BDF7672B8C9B6911A8155B92228210DBD35A6FA493FF44CD54,90,74,42,206,106,2017Spring
0x01E896111C14750FF43CDC8C9BDBD6C7A4BB04A121DC102D37155D43FCD7A19A90CE5C6CD6F17A9615F4C050E5041961009F456A04B880512CF959687682F2BBCF,NULL,NULL,NULL,0,NULL,2017Spring
0x01779ABB01FFEC8F378184894C60CD13AC87164130CA84E4574853F860E701090FEDC1249C8EFF7D9C7D35FA067A6FA8AB3AFE0CDEB305E06CB928DFA6EA7874D4,NULL,NULL,NULL,0,NULL,2017Spring
0x0128A2885A13F0369990217D29737EEEEBB23F9F47ECDA502035AA16D934B585F3BA56E70A21F40F9FFDD217A7C545394EC7EE35D156DBE3B58AEF8F27725EC832,NULL,NULL,NULL,0,NULL,2017Spring
0x0114C951F90C5670CF9F13808C5E2DC4A7B34371E2A4ECF631249C9506548B0126DCF17BEDAFF953083D51701BC1B379068B8B718FD5E098AEF2B3370F7C9C756B,NULL,NULL,NULL,0,NULL,2017Spring
0x01BB668E7221CC38C8DC129A2E31D3565AA88C5B4DD7062DF892422F22CB50D3C85187623A51E957480FCE5F4E4EB28C9038117CCD56B60AEF7CB569226AF84CDA,NULL,NULL,NULL,0,NULL,2017Spring
0x018A0E3104FEEC020E30446C82D82060DCA051B7322D4802A36A19B5B813BAC425585EFC4D345D9956DFE9C12021CB50F33F613AFFCC36A16A3796E8E396370C21,NULL,NULL,NULL,0,NULL,2017Spring
0x0139EEE4821A1BFD8B9F2B8610EFDF9BC518D6046DD76BCE3FC7DC700C6426B90B05C64E36D68AF81814BA64FCBFDB1AFC0E272BC59B7765B43D631B14D14B9661,NULL,NULL,NULL,0,NULL,2017Spring
0x01704D94958DBD2075174ED8CF38669BBBD29EBE14AEFD95211C5DD979E08A62A59D6DFDB10FFC5DE1A3701A72353B9083250ABC80BE60A59E413ABB92E4BA50B0,NULL,NULL,NULL,0,NULL,2017Spring
0x018DEDAE28AE9E6343D9069F66E28365DB5D692AB0BDA4AACF6F8B88F9C3CF4B289D84379B89DB697B6512DF4092B16FF035D717F2BD08EA0E4D9C372791BFB376,NULL,NULL,NULL,0,NULL,2017Spring
0x014CAB82DCBD897662E37DB5FAE00C9694AD4FF05AB00864DECA1912ED557B1AC87C4A17913393F4D29B13212B122A30127C8917D899FD0515CAB899E0B4638BBD,NULL,NULL,NULL,0,NULL,2017Spring
0x019606BE2DC95A15DBCC421D72E981FD2CC2C0A3DA230DB82CAC6E052859313C5A2DF66C6348644A7D978DC33B308EB068EE98DE11F8C5211DD63148F51289F186,NULL,NULL,NULL,0,NULL,2017Spring
0x0177FE26F93BC69547E760FA87CB6C87DE90BDACEB433912FCF5C7E8E1404DCBE754DBC3990797F1DCE92688C5E8FE41A55DEEA1C694AD5C6F4C66C4B253CD9E0F,87,102,41,230,108,2017Spring
0x0150BE18C453C5F7E0D5501653922C6112DB445E602BB4B533D5B4BAEA76B175BF645D8830AC668BF3AFFE1C96A8D7A2BC15D4F30BF7523F92B8C09DFB6B54B097,NULL,NULL,NULL,0,NULL,2017Spring
0x01171E4EECCAB032B3C2AE59B49B146A30EFAAABE1BBCD931F24AA3695F9F6659FBE2AED16568077CA5B04D0FBC775971FCA8F18521DE23A51AEDC9E4368799A9A,111,96,23,230,108,2017Spring
0x01ABE19208239D8CF3A8E1F18AAD497CCE3468947341A10FD9AB51E69264D8719D161C0D1FC4162CBDBEB69C39172F5648BAAC307320F57F5C9C22EDA7460E05EF,98,91,39,228,107,2017Spring
0x0120AC42C1F7FF5E03620CEEEAD157E858FBDFF672F9AF3C714CF3F56ED7A6E712D86DA67D770B231831B122D8484E015C45EF2C31DEE6ED2BFBB55EFBB8084612,NULL,NULL,NULL,0,NULL,2017Spring
0x010667D43CF090A1304568F230B52F7A674C1037C52F5BDACAF2E777344EB3FA3CD63C63D6575A925E1FFEA069EF984CA08A830DCF14212201F5EA36D8A879FADF,102,95,29,226,107,2017Spring
0x016E6970244742B5AF869DA2EBBAA96D7DB5E8758E6290C4E4A3E29F4D21C358BCAF6DA6DC3B3A45EBB18BB05B5BB8B7F069DEFC6DDB1C49C33D8DA51DA3858D87,117,68,41,226,107,2017Spring
0x01FA25306C65FEE3E812A931B7AD8101798F1BF34BA5D5D73F72B6215B2111979B5759226EC110C9BBDFCB62B07D5FF01CE258EAEBDB9520DDF4FDA6528BD2D6AF,NULL,NULL,NULL,0,NULL,2017Spring
0x01860405AB2D5329C6BA8BF34A69310575DF0A88A4A26E986139F6AE170D17790944C331BBDF322204C84E5A8A09D08868010443F729B6005515F7E32C1A3097BC,NULL,NULL,NULL,0,NULL,2017Spring
0x01CFB17C17A688111778E1C86BFC02AB29C4997B6DF67839D9AB3627194BBF877CF7C67DF705997661EB7870451AE50E5100F2118A9F856E4C473E9471FEBA731A,NULL,NULL,NULL,0,NULL,2017Spring
0x01952FC1ED761CBF3D0C94A946D7A4DD5D34FFF87C41A7BB871DD6AF11357D92533BB4C31426E2F9E6A4BC651E5C18A278B3DE401BFE6156B0C9A6F0D058C9D00D,NULL,NULL,NULL,0,NULL,2017Spring
0x01C56CC8A2E0D3F4865B1CB9119823F0C8325460035B23A040D5DB5A84C1E73DA66F6521B56515ED6B87EB0FCFD7991660C0D56575AE37FF13C07A6399310DA3B2,NULL,NULL,NULL,0,NULL,2017Spring
0x0180F940DE8D77A8655E169A9CDC559F1E98DB138FB408846EDB4C22B877C3B9EC6129683A9FA54C4CFBA81BFD09C663A8C2443F3467AD36CB178AADA396EB758A,NULL,NULL,NULL,0,NULL,2017Spring
0x01FBEA62F87BA3A3F26E5E3488F1371959AC0E37EFCFC0CEF1958D1F057693E78BAC46DDD4E628467F402BAE2BFDA8739769F5077CFF729A05650BB28B627518FC,NULL,NULL,NULL,0,NULL,2017Spring
0x019D602FB466001E14E48B92191CFDD2EAB25574471C0C4FBA07925BF7B5382E348B9939F6B5F8A4B7A3756A8B633781B781A1EEE95BC1759C88988F4CA7800A54,NULL,NULL,NULL,0,NULL,2017Spring
0x01B102870434DEE87DADE6F04F9314639401315B21FD8C5E272706C904CC8C4197CB78E9CCBBF0DB54A044AD0975B9574CDCEA5A8EEA84BB1F44D8C335CEF9464B,NULL,NULL,NULL,0,NULL,2017Spring
0x018362DCC9381572635D1E05A2246427A6441E067BFC75697CFDEA6440A4A6B5840F9386BFF925FC7BB89913EF7823152AAC27E2B7B00DFCC09802B918CE5C10B6,NULL,NULL,NULL,0,NULL,2017Spring
0x01556C2F7A58D03B5F5BB968F9A8DC9B63879397884F7F2571E96E6BEAC897AC83EF891B74BB554178C64D57CD6ACC4A702E2F203DDF010C10A2F335C09A7D5B4D,NULL,NULL,NULL,0,NULL,2017Spring
0x015437B8B5A4401E85C198C925168B62F45A94578410378E59C89FD8CFBFA1DBC0E0BDD5F3A1E5871265F19FDA6333B603512720F5661A15D82DF697B870A9DB6A,NULL,NULL,NULL,0,NULL,2017Spring
0x01A9302B51E58C8BCAEF2122FA0D94AD9288418054959A2615EEC73041D81AB8107FBC20FA0C6CAEB6830D73DBA131565E27B9573B390B816EAABEEF59E7BFEECD,NULL,NULL,NULL,0,NULL,2017Spring
0x016A3D3D48C17A7F9694A75CDF4F4DEADCBE080D2A754D0C6F81C8136ED6D36CDED7574C902125A364617DD80DA7A47FA04733F6500B5FF4B446C472F5107F7AD6,NULL,NULL,NULL,0,NULL,2017Spring
0x01D7D11F3FB132E766E129934F5F8401F099C624E379C0BBCFD271B59810957DC1E9F682109554921C1C3FDF630A2B6D3C6D78053822D91571C5D244A00CC6FEEC,NULL,NULL,NULL,0,NULL,2017Spring
0x01ABC8E7ADF1416385EFC101B3287C4FAE7FAB0DEC33DDF345CF26AA2894EDA3C20ECF2256B1D8D9323B7CD9583FEEDD9658E738BF64DD080D1CFA14B8085BDDE8,NULL,NULL,NULL,0,NULL,2017Spring
0x01B55192BF65E901896E0378740E76E51179121FD4598538C7D8FF1DD5F1072619325FD94276BF9CFBDAE361D059F7582C3A641115861E2990EF8A3765E4B91E1A,NULL,NULL,NULL,0,NULL,2017Spring
0x011002907A52CFCC9838D2561DFF948DC47F9F67C0B9D092EEE121959C07DC97400C7BFEA8C292B6B0D19B189766D34D043C550F8A1D1577E39286787410F1479B,NULL,NULL,NULL,0,NULL,2017Spring
0x0123A5F4138E64E53D6D89D72C7B10B0A4D037FE8B3E19C0B1022E79A96A2572693AC554BEB049F2F9AF86CC2313328DCAAD0FBD400F595343A5D48A55622F880A,NULL,NULL,NULL,0,NULL,2017Spring
0x016589603C59D3959632A8580F6C621DF293D7CA84E707EA1C512B641983471BF3FDFDD6B208DA55E8E08511D65378366E1894FF41AAA5470A07256E3535066421,NULL,NULL,NULL,0,NULL,2017Spring
0x01C40D54C172C731C3F4F8338DF75E2E0155DC35EE9D3EA746E94C3A98565BB74BF8DE64F683814ABDED517F46443679443A4E3AED41B80DBCC5307CD5C96E9C4E,NULL,NULL,NULL,0,NULL,2017Spring
0x01725E173A29187CFA4449445D196BE8835F1C978EE19A1660191EC3EF4298B43696F15338C2A49243C464A5BA59E1D6382CEC81EFE1E00CE06437312895298CD5,NULL,NULL,NULL,0,NULL,2017Spring
0x01E43BD02A91D46CEBF1FB75536063D0D209B57DEC502ACBD948AA8D1B15CEFF7160AE03358A1652FCA641E41AD8893A6C861C9AAA884AB01571D56A0E84C2425A,NULL,NULL,NULL,0,NULL,2017Spring
0x01C292601917FB9464BE2001E9685112C03B3479F1FCFCFCD26B20D13C93BE9D79D3C119EF716C371644148E54403C8DB7487AFD6B80ACEB2130B808EA8FA8EE1C,NULL,NULL,NULL,0,NULL,2017Spring
0x0174B3D654C96F2B279C1DE8FAFBF81BF33ABEF97276C04F38D757786B01B117F8FF7B763ACCEFA70EB9563D193E0DE0A399339B2C4352FC4F1878108AF439546E,NULL,NULL,NULL,0,NULL,2017Spring
0x01F3ED70109BC699063546BF87ECC9A077C949DCCEB6A6590BB467618848F261F735ACA14DD7357E90014415AEC3EE15B2272CA407FA71B004A8D5E955B032C6E3,NULL,NULL,NULL,0,NULL,2017Spring
0x01D6D5AB8161A2FB18F0DB723E9B7FDE5F8D7572DB198313E16A62228EB0FBF88A440B2F63D310D76C59A31A6162FF6BD83447085E94310C74F1626D13596A5A66,NULL,NULL,NULL,0,NULL,2017Spring
0x01FA129F901FDCF0607C269815BFAAB111D5888126C21464D65823E59AD0FD7B3D4A97D501D50AF4DC252697D6BF67B30D4F90B815973F41244F00B958E53F0E25,NULL,NULL,NULL,0,NULL,2017Spring
0x0163B681B08B7D45F804C449332D2331ED9B38BC2F3A884BA19960F1C054FF526677D9081AC9268FB916956D003C3212CDE02359786DD9CFB6FF33F35D72ABBF8C,NULL,NULL,NULL,0,NULL,2017Spring
0x0106CA3F62E9B15F30AC1CADCE2BE302F5805243754E9D9EB3E932C569995CA4235A466024537BED6073F4EE40DE53374086B28B4E0F7ED3339671F2FDB5E1D39F,NULL,NULL,NULL,0,NULL,2017Spring
0x01EE85C6AB9AD492522DBAC9ED601E546D5F8D4591C631438FA31132832C0645B5EA47D5025FBB68D21FB4AA279499B61713132E2752AD9B69C08CAF0AF0DD2132,NULL,NULL,NULL,0,NULL,2017Spring
0x01891ECE87488561D5179D7A9B7A8022D8F492BF167834B236731EB094C53AA2912D12C6B3B3AAFDE36B843471CC4324700C0DF9A35B699400C56A2A9F5DBC9380,NULL,NULL,NULL,0,NULL,2017Spring
0x01D13A0335F9C74359171CD399311B2D3ABA8DD76A21D78C4818DC6FBBA9CDBE5E8D7A27649E7C0CCBFFFFAABBFB1CDFB1462B968BEA6720A865B5EB523537C17C,NULL,NULL,NULL,0,NULL,2017Spring
0x01373905853ED22691C40B5BE9D1C1B3F5600BD74F145B52392F7256ADA434A2AEBEEE73CD119885C73EC43FAA7DF1F9634F344D345E2187DF36EAD3361C9CF6AF,NULL,NULL,NULL,0,NULL,2017Spring
0x01E8A4DDD1E6C71A00E76835829909A87A067401005F3BC49D8300C3B943CCE1BE6568871A96A050B6A9F71C60F3B1D90FDE9FFC8CDD99845469B2AEFE85C9F8D2,NULL,NULL,NULL,0,NULL,2017Spring
0x015AF72B48FF7F14B868352F2AC3880006CF300B0678C5E3882762D54EBD1279046139E562C7F81B6D4F2BB076F06E3A5088DF1A642E839ED19651BB5D774783D4,NULL,NULL,NULL,0,NULL,2017Spring
0x01A4297336F2F960815D0D8D679EA86C29E0A515827E524A7AB00D5746FBFD05BD0629381E94717F0C374FEBF84E1F035471B4941A34B603A36644D1954B76DE49,NULL,NULL,NULL,0,NULL,2017Spring
0x0166DA6641EDECEA3854E66909BA25A1778DEDBCE6C688F87B438E96708EC2E39DB3D4A9FA2CDBA8EBDC5E5B724FE478BB54E6028E83CF6CA6473BF2B4026D80BD,NULL,NULL,NULL,0,NULL,2017Spring
0x014E1A9C7A6A7998573C0A94972310D1AC795938400EBB99D1C80A00D4C022BBCBCA3A34BAC12D445EFA2141E8287C7E7285AAFD5936CAD82DB88F8937C7AA958B,NULL,NULL,NULL,0,NULL,2017Spring
0x01740F8B9AB82D2B60684F0A5794DBE93B13669CCB87BE2331341BA188CBF9F2ACB81EDF317727DBA70B454E2B4C4D6C8C397A43D5F8BAA150085984187D86C531,NULL,NULL,NULL,0,NULL,2017Spring
0x01EED862DF2D86AA214B06D960D64322BC1812F9F2AA3E65771704E2EE688C853588D9F59FFFE36795CD7AF441EC1935C481D9733E443310E9F38511B86196B909,NULL,NULL,NULL,0,NULL,2017Spring
0x01FD2D73396F360897034400E60AD6C83F850962BB15C4FB867E59D30C4C7F606EF91F80140010FDDC432F721D83AC78F0FA1986B97098885FD1907C8841AE201B,NULL,NULL,NULL,0,NULL,2017Spring
0x013A4116B7C005625E44CC0180505D657EBEEA2D304F7A564087557805874453B943355668221C077C330E7B4D736FE11873B9B9DF16F22E12DEDDB6F927C69F9C,NULL,NULL,NULL,0,NULL,2017Spring
0x012E8D9E348DC16D03BAE87038B17F206A1E88564D51C06638815C291B45DBFC613DCAF87ADAE7080AA386ED924EE5B0948FA22F0EF6C793AE7ED3F859185C08FC,NULL,NULL,NULL,0,NULL,2017Spring
0x01F5C5E07F6F1BAB92379DE60732750F89E02E3D4D91F29D8A708D1CB5E89555AFAE884E89E978B0FE19471B96D12B478F990ADD4BD41DEB4BDA7BD0434B7847D4,NULL,NULL,NULL,0,NULL,2017Spring
0x013B8D4109BB913513C32901D885C1F6743D26A620C028BB2ABF38F7652C384DA4C131D88F701B8173350E51DFD9E258C77C781B3F8750CC2FE0AE44413B4C0D99,NULL,NULL,NULL,0,NULL,2017Spring
0x019EE4F60E4D677E6504122F5C653DD1A58AF931795762A788D74B8E31418E503FE96A82B443EA9148ADA0617D23EF998A55205166EFFA0F6517DB53D0A39832AB,NULL,NULL,NULL,0,NULL,2017Spring
0x01DD004F43D917516CD811D7D40BF8B6537F9294C5F58B8B2F538F38CE87A1F11BD4DB4E9DE09E2770515DCDC010CF2671E3FB6E00507639E11A6147E1E7481D17,NULL,NULL,NULL,0,NULL,2017Spring
0x01D408B384A6E97734397E6B72A0CC7733BE82A4EF7122B9984CE4AC4661E2FC1F8D4022B048543FB7924A0AA9AEF046ADD60A296DAE440B51FABE9E1BE4A83BAC,NULL,NULL,NULL,0,NULL,2017Spring
0x01B874360F6AA373ECCDCE76087F3D1351123E5249673EDC7F2652F3BD1FDF5A7ADF1258B28ECEE1CD56FD1AFE8375F00AA1C669D7BA2B43ECE7BB1180015B15A7,NULL,NULL,NULL,0,NULL,2017Spring
0x01EB152B2753E2997F3E815050A4FCB0907C9F2F19D5F0B218CE9337CC30CEC0D57785AC7B807B009DE9615283B83E7825BC14FD864DDB5B973192415C60D26E95,NULL,NULL,NULL,0,NULL,2017Spring
0x010525035A5DC86B1C0235FF74011FEE265D11D0D2D6D4A6FE288120341052CAD0851F17A42447874E7AD9701E201A058F0E74FF70D9B30C88C820B8ACED1E6CE0,NULL,NULL,NULL,0,NULL,2017Spring
0x013B8F27EDFAB298C73EC85A3FE14A324B33099F3F2B329B3281BA6E7C5EDE2D17EEA550F47FF0E0208A7DC4E59B38205AC3847D276152E5008542805F1935A7B0,16,18,7,41,100,2017SummerAB
0x012C6BE1E528E83A154D1A748CCA5B4559F353A80457E82FC0F9C8FC9656DC7DC0DDBBBD8426C1CE818D56AD5C0E8CF47FEC972B864DBC9261B95456D787E14831,11,27,6,44,100,2017SummerAB
0x01BC15E95002820C1C4CEB76BA06D06E3D0B30748AA84AA037D7D138F62644DA8ECC5914E4F04E4A81F26A9F04ABFDACCF366151ADD9DC7CAD83F39D3BB5C2D7EA,23,31,4,58,101,2017SummerAB
0x01EBB56C2A726685CB9850AE9F730BFC5CBEDCAF487E185725D5EF189D1D70B8E9F4A090608E5C7E529D88F76585BE9FAD9742BCB3FD6B0C0631DE272A84DA732A,13,25,27,65,101,2017SummerAB
0x01013F69F8E4E588C8DE1A45C5B59AB785B34D7DE9D11861774A7D89B5B23642AA0C2FFD2589CC300AC962470E5B1EB046F7050F6929E03B704E32410EA1EBA98C,39,39,7,85,102,2017SummerAB
0x019080BC1F0E4C0BFD52B69951B54067371A0E2675CF71F94886522FCAF7B8FA21AA70DA26B7895144CAB2115280CC59A6A760FED78E89AE8A8982BE0703CACE66,24,41,24,89,102,2017SummerAB
0x0148054688ED36C0AD925E3433F27B42BE8D51DD191255F832B50401FD281EA5C976ACD2C5B65C8EBC9E892686D89994516C84B39AEFBF6673227F78328125733A,34,58,10,102,102,2017SummerAB
0x01A705555C4FE9FE794928D9862B06A757C92E13BD65EAD0A8CBE977E85B03DE7BF7006912AC056CE2A1806A3F8617891CD95F1B7F1815F2BE0D44768D0830B2FD,65,48,7,120,103,2017SummerAB
0x01A70DED42D5AF54884F2161E6CDFDA2E38ADFBB22FE676BA57682F17A89FCCB7541FB58216752777FB3F736EF5EAA615243512BFE309E4DFC0F435C56F3595ACC,57,57,29,143,104,2017SummerAB
0x010B67DACF2F2606193513C537B61E353DA2163EA68349C27423556998BD242AADF8101B409AD6E7FE0B4A85CB730FE7F0936109F139F26EDD93E6757584F79E56,42,58,17,117,103,2017SummerAB
0x01AFD78490CEBEDFDA7FC8A25FD49068EE78D08386CA9236234FCC35D0B2FCBC86A1466F91C14787925B45FB58A65C625AF70A6DAA7B920EBDC2A5486EB42F6834,64,41,11,116,103,2017SummerAB
0x01C1EF6EC1645B1E10E242AD51BBBFEAE79CAF0A802A1460553080C7535831CB5D1604C712FF27F1EDAD4316DD1AD0BDFC07A4FE46D1C882F957D78DE2C1A6935B,51,47,24,122,103,2017SummerAB
0x014167B777D8994098C16EF36727D8B0CE9937AE41214C50F5E954F3C13EC8B01C36322EEC801D6BE3BB75E80536DD9C4348CBFA0E3028AF0AFD0B3E564384C825,47,45,23,115,103,2017SummerAB
0x019AF7AC5EDA2A2CBBBA716BF881C55BC0493B6748542316DDAEC5DB5E6D68955A2A48B8BD1BE389F52DAE3A7DD3E3AA8043CBC31F8CD014AC3CB12B82BA19E51D,47,65,14,126,103,2017SummerAB
0x0156D3189C5E806DD7E70E23BB6A4D18004D86FE8CDC54FC255CF06E0D8D2DB917B96866A6E26EE92F27AF46F1DA60162014113372FDCFA5F7339619E251E801B9,54,60,25,139,103,2017SummerAB
0x014ECA35336845710A45A4962A87F1AEFC12A44D871C155E47D4C34B0B664C7C0FA92BAA0F67B659534A8CDA30F7722BEB95BEB9125857241AAF977A27AFCC0B9C,36,45,25,106,103,2017SummerAB
0x01CA202505A518157118C88D1976E02536A6079A19881536116DA90CDF45F2B430FDB435D0126EEB55C7696AE3758419E684F1A80366A82C8857A6974761D4C079,73,38,24,135,103,2017SummerAB
0x01250B4B719D9348601F1E9DBD9DF11CB7B74A4A9ADB34CA98E00507CEA078FF4882BB3FAA38B7125C35018FAAD653ECFB738384E986D32FF82CB22D4319568CC8,58,81,12,151,104,2017SummerAB
0x015E865883AE4330F36EE9C5EBBE5CAD4B6FB4EAA31FFD0350574C27F08C2D78038907161F57632336CE38E434834C0F4302D0767E55595BE8B671654B17D446A6,78,77,23,178,104,2017SummerAB
0x016744C745200520571CF0888FC60CE9501846E8F9E87D0A266EB1AD4E27088F7BEA65497C9795D439B84EC6C93669265BC279D7CFD4471EC3458321787BA468C5,57,67,15,139,103,2017SummerAB
0x017D5B019B7FDBD4FFFFCBA4F2A3EA7E04BEC6338999153F842213051BB775E7A76E4B5DBA291EAC4E7BB1F1E780C5755D352D0D92F7C7D02A0F66C05A23B749EC,42,41,25,108,103,2017SummerAB
0x01436F285A814EBF62AAC2EEAFF83689EA30DB05AF3DB81EAA74CF19C3DE1629D3C10F7680E219069C70091DFA92A6C9ADB8D39E6667DB08D3D389485A7FD86B25,32,69,33,134,103,2017SummerAB
0x01388756073999FBBE7575E9E14ED950A906235B1B0E001C9408A8562C2CB11FFBB8FACCB05B75F071325D01984F2A23BE2F67B789711B71C971E385F60F287269,70,37,21,128,103,2017SummerAB
0x0175D121B7B8F42A1EC09155CDC70E6674BB54346038C9C262B31A6F96B40CC9532B03A577A8FF648A3D542B828D4E7D70AE5FF9D7600A3811241C908C979428AE,40,48,28,116,103,2017SummerAB
0x01757C7FB3B3ACF865F49989968236531384E74808B3E9FEF1F29E6E44E4B349650FBFE5FF4778A06D86440C55AFBA295D9B397DC2A5F88765B630909B5AF4B459,45,42,19,106,103,2017SummerAB
