ID_encrypt,Start_Date,End_Date,Do_you_plan_to_study_in_the_Academic_Program_next_session_,4_Day_Test_Prep,1st_choice_elective_MW,2ndchoice_elective_MW,1st_choice_elective_TTH,2ndchoice_elective_TTH,Quarter
0x01AD4344FA7935A544481E55C2ED9476C36E6C85A26D4F1B44439C8B8EED9ACB9E8583DB20867C778A2BD8065717F9215A742E6E2A2DF7FCB6EE1B83C0D8C6BD4F,11/18/2016 12:16,11/30/2016 17:55,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,College Workshop,College Workshop,Word Play (Academic Vocabulary Development),Word Play (Academic Vocabulary Development),AIEP_Winter_2017_1st_Half_Elective_Preferences_Advanced
0x01E9D12969B97DE89E505C69A06197473E2A6ECE664B17ADCB46C01A09DCBD18BE2B068C220F2F4336F530EC38EA95D83DECE8740713305AB2AEE82722D0C54595,9/2/2016 13:21,9/2/2016 13:21,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x018424377F779D8E47FF8F41E7FCF214FF1104835E54C3D24F4DFAC5206EB1B449BFD36A0DB86DFCD4A0F39F7A0AD52AEF060BE0D18369023527BCC15E9B835D91,9/2/2016 13:19,9/2/2016 13:19,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x0150BE18C453C5F7E0D5501653922C6112DB445E602BB4B533D5B4BAEA76B175BF645D8830AC668BF3AFFE1C96A8D7A2BC15D4F30BF7523F92B8C09DFB6B54B097,9/2/2016 12:58,9/2/2016 12:59,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x01FEC9469457210C69E986DC1CF2068F0C576B628CB52C5181E8E8563E1D939D3BEB9EA87207ADDA6AB9069878B10FA2AE44BB067E68F20DCF58F13CF80D192979,9/2/2016 12:04,9/2/2016 12:12,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,College Workshop,Business English,TOEFL Preparation,American Idioms and Slang,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x01E4F38A0BD1281A04C3372677BC30000A24E3E6DAA64C07BBB14775DD7FE13B881AB73B08AAB99979E2F3B395B8456295B687D7B6F1373A54A926CA988D06FF51,9/2/2016 12:02,9/2/2016 12:02,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x018A7A071A227B6B6D3C2C6C05B672F03DB8A2830003E1E5DD4CAF94CD17B57EE686491388BC30600EE745E5487AC359B5D609FA7A10D5EBB27E2E308393FF669B,9/2/2016 11:29,9/2/2016 11:29,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x018811CD24E223070913C9C2F17CB337F262ED2BC500CD8827B239031C731341DE4D0D27F7097D0D1E4F2AC45772AFBFED5CE24D688C3F7310CFA04BE0303E43A7,9/2/2016 11:04,9/2/2016 13:11,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,English Through Movies,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x017A32FC204988E3E922B846C554F529AF584D5340BDED97B28C91F985E55FD06DC550A9FBB1586F0BE4706A035F52C358FA50B2C2D6FD9DAB946EC5BCD097A1A2,9/2/2016 10:00,9/2/2016 13:07,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Business English,English Through Movies,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x011A699675A8FAE7215915DD0E70CC51008264A9C17688399B5EA2C23B7A122355BF7C186936875CB8D07AF25B3BE52E0F51C1C40EDF4F204FD6CCFB8A996C1757,9/2/2016 9:52,9/2/2016 9:52,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x0126AAF27C03ECC823285023B0CA1FA1EC9E616847599AE0E62E76D6BF94180FC36002CD7ABC9A6867719AB026CBAFE1A500055869620CFD96FFE1F21A1C0625FF,9/2/2016 9:32,9/2/2016 9:32,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x01341EFA36AE614BE80B3B7A6FDEB3149F61E9318E6BC4261B5FEF9B6CF8A280A687E1B7D966DAAF1E92F8388B19E8A95E13F47666C0BFCFECDE7472926A19F22D,9/2/2016 9:04,9/2/2016 9:04,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x01481D49D74647C57EE16E066ADF7FA3CC0505B9F6E08AE50505A2CCD69F3567D213C80147DF4B1EE640D7773D70FED0CD6E01795E05C7D62CA247CC701C4821D9,9/1/2016 13:28,9/1/2016 13:34,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Active Listening and Speaking,Business English,IELTS Preparation,American Idioms and Slang,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x01D5EE0150B60E471FDB5E0E4FF446C50C9CD915A50571704A6C3E3949172830C3E0AA299F7B3FA8D26D1863B57EEFBB51CBE03E19B77B38FC88CF183EC40BA7BE,9/1/2016 12:27,9/1/2016 15:14,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,English Through Movies,Active Listening and Speaking,American Pronunciation,American Idioms and Slang,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x0194ED82E5C9FA69A4C02C85CB2765B7F2B6B3300E53EB6D31207E21869454A0F8DB5A4EAD4497C7A2AD633B2C7461DC3600A626FC1E9569CD84BB7687F1B98C90,9/1/2016 11:17,9/1/2016 11:19,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Active Listening and Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x014E62DD45E736018860C027A976A130EFAFB91603C69B69E7DFD171C443776AC76EBB8942C0A98D8530113212A84CD062423B532E1426C47DC349C9D92D3DFB7E,8/31/2016 14:04,8/31/2016 14:04,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x014E68016D4D980903D2E09FC9DB3C30555E334A0FEEE8161A6445F1AC611580DD91B070FEB2B12B28CCA8F07904C66A71FA2E5EAE5E78042E5C0D258F5EABCCB3,8/31/2016 12:48,8/31/2016 12:49,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x018EAE7A1027ABFC11EC626AA310F4CF099ABACD6C16FB4E3005E1F181E4768EC494CEEEE22CDCB697B465977A315CDC1F5B831C26B0A1FEB5159AC88A6B909E42,8/30/2016 23:29,8/30/2016 23:29,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Fall_2016_1st_Half_Elective_Preferences_Advanced
0x01DAE9DE32B065F38EFDF51BFABC7746FC9D3096EEA5A754E2C96F6B7468F09D9974C0C8E80F20069504193834A438E7DC34303C3C07E7ED47BD3511C9FACC8B83,3/8/2017 16:41,3/8/2017 16:41,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x013184EFEC52CEBC5ACBAA2AD32E4CFA863A6F34EA8EC0AA5FF754D54CE875B6EFCF8A3A447883EC7C4E9690097B4A8CB006D338B7E2DB2398547B9610FB1D94EF,3/7/2017 22:04,3/7/2017 22:04,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x017E54127CD80AF6B161E944B89F6A05B293F1DCDFD94DFD126A7BBB4756B2EA7AF151AD745B1D0692FBE50B60078A36ADAE18D44354320A48E3D88F75F6782010,3/7/2017 2:05,3/9/2017 23:42,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,Business English,Public Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01D48A77DFD31A6EA225BEF0C00F202CD7C6ABFAAD438856F3BA6F259DB3E62C98F91AC9D2CD16BC1C6C5DFFBD15D89D68A255AD5D12E2783AD28CD84A939120FF,3/6/2017 14:39,3/20/2017 21:05,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,Business English,Active Listening and Speaking,TOEFL Preparation,IELTS Preparation,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x019638C20533447A6D57544AEF6A34C761E19F77AD8BF99C820AD3CEF4D2799865E35C708BBC7F3ECB42EBE0C91D2D9C5C587EBA1904386661DE2A7408B3B4DF01,3/6/2017 13:35,3/6/2017 13:35,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01C9F8160A11BEBCDC96BD3F240F47A985068F5B45CD00B02ABDACEBE4D9D0F3EA708B5483407A70FA0B8550D720BF0F170BC149E895A1BF2F9BA2C4250992F0ED,3/6/2017 12:20,3/6/2017 12:22,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,English Through Movies,Public Speaking,Word Play (Academic Vocabulary Development),Current Events,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01076369AC935CC94D63E6B6E7647BD25549B045D52F463C562F02746C5B642E95DBDC98C74EAF5C22A4552E8BD0DAAE1BAA585EE11CD79CCF2EEF0CD0F2664671,3/6/2017 12:12,3/6/2017 12:12,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x0179A7DD15344830262379A07C785A9271932D3CFD613FABE9A163B5FCCF554CB0739D73D355E2F3546526977B209F237C928020CCF53662AFEED8FB4F9C01C784,3/6/2017 9:04,3/6/2017 12:19,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,Business English,English Through Movies,TOEFL Preparation,Current Events,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x0114C951F90C5670CF9F13808C5E2DC4A7B34371E2A4ECF631249C9506548B0126DCF17BEDAFF953083D51701BC1B379068B8B718FD5E098AEF2B3370F7C9C756B,3/5/2017 22:37,3/5/2017 22:43,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,English Through Movies,Business English,English Through Drama,American Pronunciation,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01BB668E7221CC38C8DC129A2E31D3565AA88C5B4DD7062DF892422F22CB50D3C85187623A51E957480FCE5F4E4EB28C9038117CCD56B60AEF7CB569226AF84CDA,3/5/2017 21:38,3/5/2017 21:40,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,Public Speaking,College Workshop,TOEFL Preparation,Current Events,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x0139EEE4821A1BFD8B9F2B8610EFDF9BC518D6046DD76BCE3FC7DC700C6426B90B05C64E36D68AF81814BA64FCBFDB1AFC0E272BC59B7765B43D631B14D14B9661,3/5/2017 21:32,3/5/2017 21:33,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,English Through Movies,Active Listening and Speaking,American Idioms and Slang,Current Events,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x0109AD5959D699B3C839D7873E0BFAF30DF61E3D2DBEEAA7968BEC8C137DDA8181C0A9FB62D7E823386527D827917C7E55E6249F04B3187EC026FBA9532BD1B217,3/5/2017 9:45,3/5/2017 9:46,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,English Through Movies,Active Listening and Speaking,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01D75706CD82420900B8FBFB5960B9D3509D5F7343EFA5746BE49305705572E204BED02864FA9FAC3920E5C524CF9D9B72ABE0C95969FFE85DE6EBFFC24728ADC6,3/4/2017 15:07,3/4/2017 15:07,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x019B0BDCDA9548D636D59267F7BDBABA0A9F60FA294F80C6F92BE90F6245C32D176DE75DC38ADA803D87477D2BA5D84DFF03953DAF2EE0ED9D9A8CF5C25629654A,3/3/2017 22:49,3/3/2017 22:49,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x0142FAB69CD12013EC894A9072302F048483543E181939DBC7C8570490B698DA06F36705F3A9EADF468ED4EE771AA65E261FE10D02B7F565D52561349EC2E5571E,3/3/2017 16:23,3/3/2017 16:23,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01AD4344FA7935A544481E55C2ED9476C36E6C85A26D4F1B44439C8B8EED9ACB9E8583DB20867C778A2BD8065717F9215A742E6E2A2DF7FCB6EE1B83C0D8C6BD4F,3/3/2017 15:44,3/3/2017 15:44,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x017796D260001174C84E5D60AA7D1EBA2A1BAB42C3D0B0714E230590EA5DA2E4A743DF5D70EE654FBFB1D2142B88F07A2FC6965D2281BBDCE851A6BB17F19CE876,3/2/2017 12:28,3/8/2017 9:02,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,English Through Movies,Active Listening and Speaking,English Through Drama,American Idioms and Slang,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x013A12DC881CBB8BDC605EDCAF5211ACE3D3B8B5CCB151576BB9E7DCBB0152CE618236729DB1CA14C025692CB7362566084ECCE152BA5471E3AC84C136DB142E5A,3/2/2017 12:21,3/4/2017 10:13,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,Business English,Public Speaking,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x017BC18EDF63DFA20CC274AF5BF1233994B243C4341C21773F3A8C2BA189751BE914A1FF5A118A55217BB1954102FC3119ACA07DF7D39C15898B1FFBEE64CDDCBF,3/2/2017 12:14,3/8/2017 14:08,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,Active Listening and Speaking,Business English,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01F7A3BDCDE394504A9694131DDC1E3DD9B1857AC4D01748FD95FA77354949A0A2299CAD944888B448E002D4E42CCAAC088A84A0F48FE8B8F074271148915B40C4,3/2/2017 12:13,3/2/2017 12:13,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01414FF54DA947BD0C780C6E5F6CA087D61D83C454A35B83B1D9DF960125FDE4021C6B60B5EA46F662B551A4C6DD4FA8B982569D84175AA908E147BA8F03D00A44,3/2/2017 10:20,3/2/2017 10:20,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x0113DAEB746373C0BCCE382FADADAB1CA660E747B5B40BC59B2C476CF8D5E042A359F15E9A9E9F8E4EB528EF792908A328A75A3928904F2B1F26CB3075CF131D6D,3/1/2017 19:56,3/6/2017 21:55,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,English Through Movies,Public Speaking,Word Play (Academic Vocabulary Development),Current Events,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x011E0AB67C31F70107C8F4EAC9022732740870E0B99E3D9E9581A7E6837F15BA970AECB23ED386A180C325CB7956F2A06916C4B35D5BFA9CE14DB929E6B1E4AB51,3/1/2017 19:20,3/9/2017 13:52,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,Business English,English Through Movies,IELTS Preparation,TOEFL Preparation,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01B228910DCF731574BB061C53CA543C954508DAB4002CA9396E008D8805687EFF3A7ECDEF6AEAE99482797F134C262EDFC8A0A71A95FDA81D655C20F7618E756A,3/1/2017 18:56,3/1/2017 18:57,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,Public Speaking,English Through Movies,English Through Drama,Word Play (Academic Vocabulary Development),AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01EE6F7DD3524BDB64E1AF5A8DA805AAD4660472A06D7CC5DDB42DDDDB8FCF547E16FCCDE904610598FB2F0C82ABC1D5235328E8DCD5362DF71D04C2119E6F6E71,3/1/2017 18:04,3/3/2017 23:49,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,English Through Movies,Active Listening and Speaking,Current Events,American Idioms and Slang,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01E4F17DFB304677BDE3B3170CFD101A60DE4523169109121A48E5856B400D3E238F4D64C4336204E52B04F4AFEC1FF387656ACC03DAE59382BEDCEA2FE0BAB105,3/1/2017 16:33,3/1/2017 16:37,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,English Through Movies,Public Speaking,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x013DC946D7A154CED86C221759A100E3B234D96E7FEF1138A2B3E94F46A73DA729746E2C4E2B6F2355D79D5F874A4DF9976DEA4A92DDFC128ED73C34D54E0788C6,3/1/2017 16:20,3/1/2017 16:20,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01779ABB01FFEC8F378184894C60CD13AC87164130CA84E4574853F860E701090FEDC1249C8EFF7D9C7D35FA067A6FA8AB3AFE0CDEB305E06CB928DFA6EA7874D4,3/1/2017 15:58,3/1/2017 15:59,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,English Through Movies,English Through Movies,Word Play (Academic Vocabulary Development),Word Play (Academic Vocabulary Development),AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x0180457357D79F2A7D315CED6A5A4C5A520AC54A79AFBDBA3A3558145AD945BF0E70AEFC6425738A32B9EA13942CCD20E47E4CDD999F51366EB95516A21B66D3CB,3/1/2017 15:12,3/1/2017 15:12,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x01F4AF0DFAF126C437C97CEEFA8477D6F0A24C07C32A9574E39D345B88F1F03918E22CF2EED26B02E9A829EB2A2FBA38DCE72B2156B0BB40B01B7357C15F8D0C42,3/1/2017 15:08,3/1/2017 15:10,"YES, I have submitted my intent to register online and paid for the next Academic Program.",NULL,Business English,Active Listening and Speaking,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Spring_2017_1st_Half_Elective_Preferences_Advanced
0x017CE9A84CA25CE1C466520586A452CA8D5E0402A597196FF7D91B424D3853FC9F2DAC78A8CC976695297379760DF1B70B412ADE9A0B05F35A52DC011C9F7392B0,5/1/2017 16:32,5/2/2017 2:58,NULL,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,English Through Movies,Business English,104 IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x0179A7DD15344830262379A07C785A9271932D3CFD613FABE9A163B5FCCF554CB0739D73D355E2F3546526977B209F237C928020CCF53662AFEED8FB4F9C01C784,5/1/2017 13:07,5/1/2017 13:08,NULL,"I want 4-day TOEFL Test Preparation (Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x0134FBED0AFD9F18B7ABB39F4053ECD0CBA46EE5DD1F2D95E51885ED0EA81BE9EC582BAA4E4A16E6E2F017EAB73C6152A795D5B0D7D41CC53D0C2C6B29BF6A699D,5/1/2017 12:38,5/1/2017 12:38,NULL,"I want 4-dayIELTS Test Preparation(Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x01BDC08C21D9A5F0B0572C2E7B0A5ED07A6398FDC001E8D49E8D3BEB6D2899EB01F323D8AE52B1BB7536F0CFB2892EBC69D79EF8D74A97593C0CE69C3B4C60ED75,5/1/2017 12:03,5/1/2017 12:20,NULL,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,Public Speaking,English Through Movies,Current Events,Word Play (Academic Vocabulary Development),AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x017E54127CD80AF6B161E944B89F6A05B293F1DCDFD94DFD126A7BBB4756B2EA7AF151AD745B1D0692FBE50B60078A36ADAE18D44354320A48E3D88F75F6782010,5/1/2017 12:00,5/1/2017 12:01,NULL,"I want 4-dayIELTS Test Preparation(Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x017972AEF7EC93C47E29218A15AC2B404CBF2BB3090E1D02019CD4C3B3E43E03D072E2EC95795EBF04695F31B93D9434F2C7F76A7F263DAFAD8C7E34F7DB6C4277,4/30/2017 15:26,4/30/2017 15:29,NULL,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,Business English,College Workshop,104 IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x01119F9CCE447E1602391AA272802F5BE0B838B7E5862BAD60BF0B77913C4D73B0C9A70470B3CFF589AD4F68D24C836C215E518130B7F27EA0410AFB00AA2EB44B,4/30/2017 2:15,4/30/2017 2:16,NULL,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,English Through Movies,Business English,Word Play (Academic Vocabulary Development),Current Events,AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x0177FE26F93BC69547E760FA87CB6C87DE90BDACEB433912FCF5C7E8E1404DCBE754DBC3990797F1DCE92688C5E8FE41A55DEEA1C694AD5C6F4C66C4B253CD9E0F,4/29/2017 19:32,4/29/2017 19:34,NULL,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,Business English,College Workshop,104 IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x010667D43CF090A1304568F230B52F7A674C1037C52F5BDACAF2E777344EB3FA3CD63C63D6575A925E1FFEA069EF984CA08A830DCF14212201F5EA36D8A879FADF,4/29/2017 16:00,4/29/2017 17:10,NULL,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,Business English,English Through Movies,Current Events,American Idioms and Slang,AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x013EE58E9CAC52EB892CFCCA93C73E989F96A3E4DD475DE3A098FBE9505195954AAD0624DEFA9CECCAF07BD659D7FBE2E3902B18699982A892D7074859335922C1,4/29/2017 12:51,4/29/2017 12:51,NULL,"I want 4-dayIELTS Test Preparation(Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x012A09F95101807404FF07E4364386A87576FE301ADEFDA48442010292D67902AD9DC61EA4ACB1CC1E66BD5403F94A0EA5E57FAB300E6FB2711F52ACC585805A87,4/29/2017 0:01,4/30/2017 22:42,NULL,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,English Through Movies,Public Speaking,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x018AD18B601231FE8C474C4937925DB6E3CE96004D17BD2B0A04CB883CED4FE0AA29FA4C93924FA2848C2FA1E20BC997E37406EAED374FCB500F9A69F1C6C7C492,4/28/2017 17:33,4/28/2017 17:34,NULL,I DO NOT want 4-day Test Preparation. I want one Monday/Wednesday elective and one Tuesday/Thursday elective.,English Through Movies,Business English,American Pronunciation,Word Play (Academic Vocabulary Development),AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x011D5D8C850C91E15D616777EC6A5E0450BA706D2225B1CE79FE9BF21A0917C929A1CCD563C6284F1DBC2DC58A57734799F1C73AD9E358476B5F1DEFE66D3D24B1,4/28/2017 15:19,4/28/2017 15:22,NULL,"I want 4-dayIELTS Test Preparation(Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x0165FF5319D0E04EAC2D03C36CAEFC05B95DF79D9F349A59451CAEC1EC4A48F15A20008C4B722E1C1A5D6D7F9A2E4573549A26FBCC2F48DD727E7EBA49E2670FD2,4/26/2017 11:59,4/26/2017 11:59,NULL,"I want 4-dayIELTS Test Preparation(Monday, Tuesday, Wednesday, Thursday)",NULL,NULL,NULL,NULL,AIEP_Spring_2017_2nd_Half_Elective_Preferences_Advanced
0x017860B89B3BD9F9ACFC0504E5BDD7679D1605575809FB31BA75A2B06E5786693DDBB67A885DFB552659FAEC8A38C55A7B527AE0A57FE8BFB23193705D92A4F6DF,5/25/2016 16:11,5/25/2016 16:12,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x012CF2952C7408334C4DADCDC2419042A77504DEBE021A40ADE15C9FB76329235B3A27B5E8472522E357D85097B278B4400549B753C63BD5039DE1E63D31B2B1C1,5/27/2016 10:55,5/31/2016 14:59,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Active Listening and Speaking,English Through Movies,TOEFL Preparation,Community Service,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01D17336310AAD233EAF9D01024BD7394957D0392052FC979E30AED560ECCC7224891F1551BB5584331289A25271AD4E92720263431F7A220176ADDCBA5590FAAA,5/27/2016 9:54,5/27/2016 9:54,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01784C5400C9AA3FFB046D22552CE89E1591B06A2D379B1A19E1797771155A9BB22679057D69ECEB345AC443321CA9DDFF3239D2AD48D22BD404902677B4200CE8,5/27/2016 9:52,5/27/2016 9:52,"NO, I do not plan to study in the Academic Program next session.",NULL,NULL,NULL,NULL,NULL,AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
0x01778D32D3541EF20221C3F06649536489E17F34381EE8B6B66EAA0B9790988A8A0A1C4E9B41951B73FD6079C21896D03FC31FA960A6E8C405F0DA51053EA5A536,5/27/2016 0:28,5/31/2016 21:28,"YES, I have submitted my application to UNEX 614 and paid for the next Academic Program.",NULL,Public Speaking,Public Speaking,American Pronunciation,Word Play (Academic Vocabulary Development),AIEP_Summer_2016_1st_Half_Elective_Preferences_Advanced
