ID_encrypt,Start_Date,End_Date,IP_Address,What_kind_of_electives_do_you_have_,My_current_Monday_Wednesday_elective_is_,My_general_evaluation_of_this_teacher_is_1_,My_general_evaluation_of_this_course_is_1_,This_teacher_is_organized_and_prepared_1_,This_teacher_gives_interesting_activities_1_,This_teacher_explains_things_clearly_1_,This_teacher_answers_questions_well_1_,This_teacher_gives_students_chances_to_participate_in_class_1_,How_satisfied_were_you_with_the_textbooks_used_in_this_course_1_,How_satisfied_were_you_with_the_handouts_and_other_materials_used_in_this_course_1_,What_do_you_like_about_this_teacher_class_1_,What_changes_would_make_this_class_better_1_,My_current_Tuesday_Thursday_elective_is_1_,My_general_evaluation_of_this_teacher_is_2_,My_general_evaluation_of_this_course_is_2_,This_teacher_is_organized_and_prepared_2_,This_teacher_gives_interesting_activities_2_,This_teacher_explains_things_clearly_2_,This_teacher_answers_questions_well_2_,This_teacher_gives_students_chances_to_participate_in_class_2_,How_satisfied_were_you_with_the_textbooks_used_in_this_course_2_,How_satisfied_were_you_with_the_handouts_and_other_materials_used_in_this_course_2_,What_do_you_like_about_this_teacher_class_2_,What_changes_would_make_this_class_better_2_,Quarter
0x01FF8F1236537E1210FB36F56C0A867D6AA47FC415F6C3689B65C66DBFEEA833A77BE8B937B5ABD0B31B184C92C6A8419A8A8030381F86EDD1B3524E788296E483,4/19/2016 13:59,4/19/2016 14:02,166.176.57.201,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,American Pronunciation(with Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x011921DA27175D2C23C62F0B695E3490B7D6754C74497CF060AE736DC8E41BD91720161B9E5A8572DF7E3AC29F641BA569AFE3B57F0A88B0D62FD253B425E04D1B,4/19/2016 13:55,4/19/2016 13:59,169.232.212.171,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Business 1 (with Gene Kavenoki),A - Very good,B - Somewhat good,I strongly agree,I strongly agree,I somewhat agree,I somewhat agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,American Slang and Idioms(with Gene Kavenoki),A - Very good,B - Somewhat good,I strongly agree,I strongly agree,I somewhat agree,I somewhat agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0156877D9059568FEBBE23AAEB44C0B6E09B18B24041623F87BFADD27EF6A93E4983E5ADF2FDBF5A3DAAAC738C5B4F276E658750499F5910DC2186E14A9780C2E9,4/19/2016 13:54,4/19/2016 13:56,169.232.212.25,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,105 ELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01E5358B57327BD14A65BF9F5A1142EEC6FDC68F9BA6D6BAEF7D7C5C4644D36AA0056E1591AEAF752278A908EAC1EE80E1354994F4A2A44D6FB5A1730413613CFC,4/19/2016 12:44,4/19/2016 12:46,74.213.237.196,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 ELT (with Darren Butts),A - Very good,B - Somewhat good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01317F73A514D6B6B73888CF3B59FFC910D36BBC2EC977993A42E218FBCB1D5450827E779F5D2684B926DFD6CC760D37CCC65858A03FE21AE41B805A55874E706B,4/19/2016 12:37,4/19/2016 12:43,169.232.212.172,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Movies 2 (with Kyle Duncan),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,He is very enthusiastic,NULL,105 TOEFL (with Leigh Hall),A - Very good,B - Somewhat good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,She explains everything right,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0111215FFB69CE64CCA8E65AB9D174217EECF8CDA228BE8516031F0209E69C31D8665EAE1C9AFEF2D7127809E6AFC87A6CABA24E4D0AF3F51710182E898426AA21,4/19/2016 12:31,4/19/2016 12:32,45.49.139.128,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Somewhat satisfied,NULL,NULL,Current Events 1(with Scott Polisky),A - Very good,B - Somewhat good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0196806ABC1A8E5CD3B791B7F410309EC59601350DDEC7E8094E5915A52160A96A8F5C3C610BBB06A8760B7E053FE924D52A1DB9FF0EA72BC20449FC684D8DDF6E,4/19/2016 12:12,4/19/2016 12:16,126.225.146.54,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Movies 2 (with Kyle Duncan),B - Somewhat good,B - Somewhat good,I somewhat agree,I strongly agree,I somewhat agree,I somewhat agree,I somewhat disagree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,American Pronunciation(with Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01454858C7B5608FD2089D10B66D5CFBCD2F02E6DBCDD95EF56402076E1B1BBBB4DD582D089158E40FA605EFBCA182CC502FA7EB1CD31D2952D8670805D981674D,4/19/2016 12:01,4/19/2016 12:03,172.56.14.196,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,American Pronunciation(with Shelley Reece),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0192CC7B5A31154E35A421DDA7E31D5FBB22344904EFF52E977E33BDC85CE8F383C274BD4C06E28E947128C24011D5BC5186ECFC30C3142DDF7A94A4BF354BF294,4/18/2016 23:32,4/18/2016 23:37,172.91.94.27,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Movies 2 (with Kyle Duncan),A - Very good,A - Very good,I strongly agree,I somewhat agree,I strongly agree,I somewhat agree,I strongly agree,Very satisfied,Very satisfied,Kyle's voice is so amazing that means everybody love him.,It would be better if students have coke and popcorn during watching movie,105 TOEFL (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I somewhat agree,I strongly agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01F4BCBFBD1E46A0A3A1F8C115CF1BAFF1ECDC26D1FAD5364FCB4E33A43C95BDB2D39BA162C59A803DE4A1A08A1B0526C59B53F0AF223C6FBA7A3B2D4573CBA852,4/18/2016 23:23,4/18/2016 23:25,172.91.80.125,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Movies 2 (with Kyle Duncan),C - Good,C - Good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,105 ELT (with Bobby Blundell),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01112FE561A5D76EB1B495DCC9B381FA7AAE966130C8C5574BA8ABF8A30FA1758752EEDBA4CB1B569C1C952D65F914C4C272CDAF82295DC3EBC066CFD56F52DADF,4/18/2016 19:34,4/18/2016 22:39,104.173.228.233,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01603B346595CB9B5B0921D69EE01762B78C6D676E759BD2F8621DA9055EDE63FA82576F5164B6FC7024E7CD69EE0E41379B026BCBE8AB3C89E5490D2BFE9BF5D8,4/18/2016 22:38,4/18/2016 22:40,23.243.50.233,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 TOEFL (with Fawzia Mohamed),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,Dynamic,I would like to have a room with Windows in all my classes,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x0127EE79EDB894B9083EB2C3ACBC1120DF8957C1EE42E1E16A8809F92CBE0B57C5A41771B95A9AADD0B72829944C78DCEFC6103B491E469A90C8B827C96ACC9A85,4/18/2016 21:14,4/18/2016 21:24,24.43.105.110,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Leigh Hall),B - Somewhat good,B - Somewhat good,I strongly agree,I somewhat agree,I somewhat agree,I strongly agree,I somewhat agree,Very satisfied,Somewhat satisfied,"She has a lot of enegry in the class, but class is a little bit boring, less speaking","After my listening class level103 , I haven't had interesting and more speaking class yet.",105 TOEFL (with Leigh Hall),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat disagree,I strongly agree,I strongly agree,I somewhat agree,Very satisfied,Very satisfied,NULL,"Much time, more explain",AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01A9F1194563E8438140B09C83D816F80BD4AB9D7941D6745A8B2A55C7BE27DA52FE6DC9A622F26457E9F66CDFDF4ED1A17DF28A75D79927A298F78640A4F6EB0B,4/18/2016 21:14,4/18/2016 21:19,172.56.17.2,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Movies 1 (with David Chrisman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,105 TOEFL (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x011811DF5148872BC66864DEA11D1B1020C7477AF2158B630E80EDC11E64B5C999F768CF604C7979DDAD849FCF2AE0BE644DB6443CB67BE7EF35B42C91BAB0BA10,4/18/2016 20:53,4/18/2016 20:54,24.43.106.146,I have the same class everyday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2016_Elective_Evaluations_First_5_Weeks
0x01F73E877D22D4B6B69D69DDE160A961638FA5A007CCF8FB97DBDAD1039C30113AF581D059E4062ED512E61D910568BC46BB166F0B8E9D4C370FA12CAB9F4BDA2D,5/2/2018 19:48,5/2/2018 19:52,172.91.88.39,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),Active Listening and Speaking(with Darren Butts),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,All,Nothing,Current Events (with Tom Wilde),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,All,Nothing,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x011D3D4066406186F10B088FA14C6249CACA655AB4AFA88EF0A1FCD5EF96573CE8F21DE894CD5E225449E098C3C9812C64A5D90C74637F522B6C57FFC156A3FA26,5/2/2018 19:08,5/2/2018 19:09,76.90.62.0,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x01318736C086C14B4536677C62D23764AE24547DA25E9B074492030B88E67053B69066C4F16061781F74A70A76E803C8609623FDD3E85CC9489644206A7E992B83,5/2/2018 17:23,5/2/2018 17:26,172.58.78.247,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),GRE Preperation (with Bill Ackerman),A - Very good,B - Somewhat good,I strongly agree,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,"He is amazing ",trial tests,105 IELT (with Darren Butts),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,He is the best teacher ever for me,I would like to have a private Ielts class with him,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x014CCA29FD6B3BAEF8348F3BA8AC75AF71B66DED0EF5899B39924AB9931DF8F2919F99F38E8898E965D314821FF00D00CAA463183D11DBCD848EAFBF540A6F5DBE,5/2/2018 16:46,5/2/2018 16:49,107.77.228.109,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),Business English (with Gene Kavenoki),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,Basically everything,It is okay,105 IELT (with Darren Butts),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,He is very helpfull,I am fine with this class,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x01BAD0E574A147CE99CF51BF959CA60087495C73076740E7070E417310065F6BBBFDFA039478C711CB07BE605FEA92C1C466FAFB725F38710FE6E81556C8C497E5,5/2/2018 16:18,5/2/2018 16:19,24.43.106.174,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),4-day TOEFL Prep (with Fawzia Mohamed,A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,I do not have a Tuesday/Thursday elective or I have 4-day TOEFL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x0196877765961A19FCBF041C50487BB3EDD8AA88C338D9C4C47831A79F76877458D30400642D25A1A584C10BE8B7CC555E80E7C41B4C4FC5220556A0A462516899,5/2/2018 12:58,5/2/2018 13:14,131.179.60.136,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),4-day TOEFL Prep (with Fawzia Mohamed,A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,I do not have a Tuesday/Thursday elective or I have 4-day TOEFL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x0132AE1AAE0788545D3A66ECD44DC90F191596D5359E53BE032F55A972128E23401FA2B4ADB2451C197C7D062097C0B221BB46350251918A7DE1FE88561DCC6B8D,5/2/2018 12:46,5/2/2018 12:50,45.49.137.110,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),Active Listening and Speaking(with Darren Butts),C - Good,C - Good,I strongly agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat dissatisfied,Somewhat satisfied,NULL,NULL,Current Events (with Tom Wilde),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x01E68E98CF8084389A0A01A80FA43BA14C3DF6D3345836CD30C70A1F10030D28AB415A7EC4B3923550132EDF7026E56D0DDD3CCC1FD264332F96E8BA93774A6508,4/30/2018 17:05,5/1/2018 14:06,172.58.23.242,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),Active Listening and Speaking(with Darren Butts),B - Somewhat good,B - Somewhat good,I strongly agree,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,Somewhat dissatisfied,Somewhat satisfied,I like this class because it was interactive but in my opinion teachers should make more attention to tge students who doesn't have interest. When all the students join the activities with attention lessons become more interactive.,"Prework, if we know about the next lesson subject we can listen something. Because sometimes we can't catch the speaking in Ted video and we feel missing.",Word Play - Vocabulary (with Joan Stein),C - Good,C - Good,I somewhat agree,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Somewhat dissatisfied,This lesson is boring for me. Because there are some students who doesn't want to be here but it is not a good thing for group motivation. There is a lot if job for the teacher. I don' t feel good in this class. In one lesson we had a substitude teacher and I think he was good. Because he interfere something and try to have our focus.,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x011A968488DD778117ECE2CA64503B85E4278591CB69E21CD79B8BCEDB072909B4FBA87408F2E62E2C11D7FBCBA615793D4A25B964EB8E1CF932F65A0EE56C5A8B,4/30/2018 10:02,5/2/2018 9:54,131.179.58.43,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),4-day TOEFL Prep (with Fawzia Mohamed,A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,I do not have a Tuesday/Thursday elective or I have 4-day TOEFL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x019DEFA730179C41977796F687272D6445ACBB78B47A0D4ABE56B8612E651D559B1BAC866AE2BF838A675AD937703EC2A3E2FE1C01BBF2B649A5656C38D7C2CF1C,4/30/2018 12:18,4/30/2018 12:21,131.179.60.174,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),English through Movies (with Tom Wilde),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,Word Play - Vocabulary (with Joan Stein),B - Somewhat good,B - Somewhat good,I somewhat agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x016CEB43D2C89A1440FF1892D5553A350E02B8204CAD53A4DB812E7E7221AB145517298EEFA48DDD774FA1F66F58C75EE09D8C16D78DB19CCBB008159929454293,4/27/2018 16:19,4/27/2018 16:22,74.213.227.182,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),Business English (with Gene Kavenoki),A - Very good,B - Somewhat good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,105 IELT (with Darren Butts),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x01906DC33FC4BF02E97BD1A3A5B3CEE1B67D3DD544DAD0438D9443B13332161ACA898A86FF0CE58554A4A311949E5C4A1E2DF0CEB2D6DACE6FFB6A4FFFDB88F8AD,4/27/2018 6:34,4/27/2018 6:36,23.240.8.166,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),GRE Preperation (with Bill Ackerman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Somewhat satisfied,Very satisfied,NULL,NULL,Word Play - Vocabulary (with Joan Stein),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x0118694900E73543614E62424324F08BD2C3399AB4EF04940F31FFFD46ED51AA7F3E143DE5EF01FD5A35EE56094318392DF38AC520BD97F9D618BC0C52CCFB5CE8,4/26/2018 10:21,5/1/2018 10:13,131.179.58.87,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective. (This includes 4-day TOEFL),Active Listening and Speaking(with Darren Butts),C - Good,C - Good,I somewhat agree,I somewhat disagree,I somewhat agree,I somewhat agree,I somewhat agree,Somewhat dissatisfied,Somewhat dissatisfied,NULL,NULL,Current Events (with Tom Wilde),B - Somewhat good,C - Good,I somewhat agree,I somewhat agree,I somewhat agree,I somewhat agree,I strongly agree,N/A (We did not use a text book in this class),Somewhat dissatisfied,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
0x011273454BF867733D7F1947998BE245ECD39D54F31986448D31E9CDEB8D7D0130597A1742989AA1F4327CE74B235CDAEECF866D25701F308A76345E2E1A37FF1C,4/26/2018 10:21,4/26/2018 10:21,107.77.230.77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,AIEP_Spring_2018_Elective_Evaluations_First_5_Weeks
NULL,NULL,NULL,NULL,Response,Response,Response,Response,Response,Response,Response,Response,Response,Response,Response,Open-Ended Response,Open-Ended Response,Response,Response,Response,Response,Response,Response,Response,Response,Response,Response,Open-Ended Response,Open-Ended Response,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x012CEE6BAAEBD3E1E2DACE51873DDC243480B148F157E0704C4325282DC277D982E4806EBEA277CB796571A3D52B3B8C6D456FB5C362D2890D4B6E66E6434EBE65,8/7/2016 20:22,8/7/2016 20:26,76.170.182.159,I have a Tuesday/Thursday elective ONLY. My Monday/Wednesday class is a Level 103 or 104 LSP class.,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104 TOEFL (with Fawzia Mohamed),B - Somewhat good,B - Somewhat good,I somewhat agree,I somewhat agree,I somewhat agree,I strongly agree,I strongly agree,Somewhat satisfied,Somewhat satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x0124CC0D434CB75FD7B04BB8D0A2DCD3211A9E2D53DEC4B4159BE19054E241C67238B59945DA6755CEA4C1AFEC75EB9F8E3782423B056DEF280DEA2701DCBED0E4,8/3/2016 23:33,8/3/2016 23:36,104.175.196.203,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,English Through Movies (with David Chrisman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,105 ELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01BDE26CA9E193C12B42069FA8B6A3CC5DA6E73EDE190D54382E5318898EED80080B75410B70828BCD19B63F56AAC6BD4BC4231459F58A492680D3171FF37454F8,7/30/2016 11:51,7/30/2016 11:53,172.91.125.190,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,105 ELT (with Bobby Blundell),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01A6C397BCC5A6F629273084F2196576FE6E800BF069E84DC5D64F16B426E8EBFE54DCA38419222B02BF862A7E4D213068AF4C883D89AE831AB031E242360A43DB,7/28/2016 15:35,7/28/2016 15:42,104.174.45.188,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,English Through Movies (with David Chrisman),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,Passionate about movies; very friendly.,NULL,Current Events 1(with Scott Polisky),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,N/A (We did not use a text book in this class),Very satisfied,"Scott is a very knowledgeable teacher. He is always prepared, and because of that the class sessions are always full of information and activities. ",Nothing I can think of. It was an enriching experience.,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x01177C2F2E64A7115FF6E97AD8105BCA92F15CF3902F71333ED227A366CA36FB56BB2770697BD21492B9EE8B605310091AA27C61DAE0CA019151C9D1F10EB740F1,7/20/2016 14:58,7/20/2016 14:59,169.232.212.160,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Active Listening and Speaking(with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,105 TOEFL (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
0x0111215FFB69CE64CCA8E65AB9D174217EECF8CDA228BE8516031F0209E69C31D8665EAE1C9AFEF2D7127809E6AFC87A6CABA24E4D0AF3F51710182E898426AA21,7/20/2016 0:12,7/20/2016 0:14,172.91.74.95,I have a Monday/Wednesday elective AND a Tuesday/Thursday elective.,Public Speaking (with Kyle Duncan),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,105 TOEFL (with Leigh Hall),A - Very good,A - Very good,I strongly agree,I strongly agree,I strongly agree,I strongly agree,I strongly agree,Very satisfied,Very satisfied,NULL,NULL,AIEP_Summer_2016_A_Elective_Evaluations_First_5_Weeks
